@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1400,853,3188,92,10769,0.008471,0.211086,0.902646,0.211086,0.097354,0.342158,0.063414,3.328687,0.855
1401,852,3189,92,10769,0.008471,0.210839,0.902542,0.210839,0.097458,0.341825,0.063347,3.328306,0.855333
1402,850,3191,92,10769,0.008471,0.210344,0.902335,0.210344,0.097665,0.34116,0.063213,3.327543,0.856
1403,843,3198,90,10771,0.008287,0.208612,0.903537,0.208612,0.096463,0.338963,0.062609,3.331974,0.857
1404,842,3199,90,10771,0.008287,0.208364,0.903433,0.208364,0.096567,0.338629,0.062542,3.331593,0.858
1405,831,3210,88,10773,0.008102,0.205642,0.904244,0.205642,0.095756,0.335081,0.06167,3.334581,0.8585
1406,830,3211,88,10773,0.008102,0.205395,0.904139,0.205395,0.095861,0.334745,0.061602,3.334196,0.8596
1407,829,3212,88,10773,0.008102,0.205147,0.904035,0.205147,0.095965,0.334409,0.061535,3.33381,0.86
1408,817,3224,85,10776,0.007826,0.202178,0.905765,0.202178,0.094235,0.330568,0.060529,3.34019,0.862
1409,811,3230,84,10777,0.007734,0.200693,0.906145,0.200693,0.093855,0.328606,0.060059,3.341593,0.863
1410,809,3232,84,10777,0.007734,0.200198,0.905935,0.200198,0.094065,0.327929,0.059925,3.340818,0.864
1411,803,3238,82,10779,0.00755,0.198713,0.907345,0.198713,0.092655,0.326025,0.059388,3.346016,0.864833
1412,803,3238,81,10780,0.007458,0.198713,0.908371,0.198713,0.091629,0.326091,0.059321,3.349801,0.865476
1413,802,3239,81,10780,0.007458,0.198466,0.908267,0.198466,0.091733,0.325751,0.059254,3.349418,0.866
1414,798,3243,77,10784,0.00709,0.197476,0.912,0.197476,0.088,0.324654,0.058717,3.363183,0.866833
1415,797,3244,77,10784,0.00709,0.197228,0.911899,0.197228,0.088101,0.324313,0.05865,3.362812,0.867
1416,796,3245,77,10784,0.00709,0.196981,0.911798,0.196981,0.088202,0.323972,0.058583,3.36244,0.8672
1417,795,3246,77,10784,0.00709,0.196733,0.911697,0.196733,0.088303,0.323631,0.058516,3.362067,0.868
1418,780,3261,74,10787,0.006813,0.193022,0.913349,0.193022,0.086651,0.318693,0.057308,3.368158,0.869333
1419,779,3262,74,10787,0.006813,0.192774,0.913247,0.192774,0.086753,0.318349,0.057241,3.367783,0.8695
1420,778,3263,74,10787,0.006813,0.192527,0.913146,0.192527,0.086854,0.318005,0.057174,3.367408,0.87
1421,772,3269,70,10791,0.006445,0.191042,0.916865,0.191042,0.083135,0.316199,0.056502,3.381123,0.872
1422,761,3280,69,10792,0.006353,0.18832,0.916867,0.18832,0.083133,0.312462,0.055697,3.381133,0.873
1423,761,3280,68,10793,0.006261,0.18832,0.917973,0.18832,0.082027,0.312526,0.05563,3.385212,0.874
1424,755,3286,67,10794,0.006169,0.186835,0.918491,0.186835,0.081509,0.310508,0.05516,3.387122,0.874667
1425,754,3287,67,10794,0.006169,0.186587,0.918392,0.186587,0.081608,0.31016,0.055093,3.386756,0.876
1426,743,3298,66,10795,0.006077,0.183865,0.918418,0.183865,0.081582,0.306392,0.054288,3.38685,0.878
1427,732,3309,61,10800,0.005616,0.181143,0.923077,0.181143,0.076923,0.302855,0.053214,3.404032,0.879
1428,731,3310,61,10800,0.005616,0.180896,0.92298,0.180896,0.07702,0.302504,0.053147,3.403674,0.8795
1429,730,3311,61,10800,0.005616,0.180648,0.922882,0.180648,0.077118,0.302152,0.05308,3.403315,0.88
1430,721,3320,60,10801,0.005524,0.178421,0.923175,0.178421,0.076825,0.299046,0.052409,3.404395,0.882
1431,713,3328,59,10802,0.005432,0.176441,0.923575,0.176441,0.076425,0.296281,0.051805,3.405869,0.884
1432,702,3339,57,10804,0.005248,0.173719,0.924901,0.173719,0.075099,0.2925,0.050933,3.410759,0.886
1433,694,3347,53,10808,0.00488,0.17174,0.92905,0.17174,0.07095,0.289891,0.050127,3.426057,0.887333
1434,693,3348,53,10808,0.00488,0.171492,0.928954,0.171492,0.071046,0.289534,0.05006,3.425706,0.888
1435,679,3362,50,10811,0.004604,0.168028,0.931413,0.168028,0.068587,0.284696,0.04892,3.434772,0.889
1436,678,3363,50,10811,0.004604,0.16778,0.931319,0.16778,0.068681,0.284336,0.048853,3.434425,0.89
1437,667,3374,48,10813,0.004419,0.165058,0.932867,0.165058,0.067133,0.280488,0.04798,3.440135,0.891333
1438,666,3375,48,10813,0.004419,0.164811,0.932773,0.164811,0.067227,0.280126,0.047913,3.439788,0.892
1439,654,3387,48,10813,0.004419,0.161841,0.931624,0.161841,0.068376,0.275775,0.047108,3.435551,0.894
1440,644,3397,48,10813,0.004419,0.159366,0.930636,0.159366,0.069364,0.272132,0.046437,3.431907,0.896
1441,629,3412,48,10813,0.004419,0.155655,0.929099,0.155655,0.070901,0.266638,0.04543,3.426239,0.898
1442,622,3419,48,10813,0.004419,0.153922,0.928358,0.153922,0.071642,0.264063,0.04496,3.423508,0.898933
1443,622,3419,47,10814,0.004327,0.153922,0.929746,0.153922,0.070254,0.264119,0.044893,3.428625,0.9
1444,613,3428,45,10816,0.004143,0.151695,0.931611,0.151695,0.068389,0.260907,0.044155,3.435503,0.902
1445,597,3444,45,10816,0.004143,0.147736,0.929907,0.147736,0.070093,0.254965,0.043081,3.429217,0.9032
1446,596,3445,45,10816,0.004143,0.147488,0.929797,0.147488,0.070203,0.254592,0.043014,3.428814,0.904
1447,585,3456,45,10816,0.004143,0.144766,0.928571,0.144766,0.071429,0.250482,0.042276,3.424294,0.905
1448,584,3457,45,10816,0.004143,0.144519,0.928458,0.144519,0.071542,0.250107,0.042209,3.423875,0.905467
1449,583,3458,45,10816,0.004143,0.144271,0.928344,0.144271,0.071656,0.249732,0.042142,3.423455,0.906
1450,569,3472,43,10818,0.003959,0.140807,0.929739,0.140807,0.070261,0.244573,0.041068,3.428598,0.9065
1451,569,3472,42,10819,0.003867,0.140807,0.93126,0.140807,0.06874,0.244626,0.041001,3.434209,0.908
1452,561,3480,41,10820,0.003775,0.138827,0.931894,0.138827,0.068106,0.241654,0.040397,3.436545,0.908333
1453,560,3481,41,10820,0.003775,0.13858,0.93178,0.13858,0.06822,0.241275,0.04033,3.436127,0.908733
1454,559,3482,41,10820,0.003775,0.138332,0.931667,0.138332,0.068333,0.240896,0.040263,3.435708,0.91
1455,549,3492,39,10822,0.003591,0.135857,0.933673,0.135857,0.066327,0.2372,0.039458,3.443109,0.911333
1456,548,3493,39,10822,0.003591,0.13561,0.93356,0.13561,0.06644,0.236819,0.039391,3.442692,0.912
1457,540,3501,38,10823,0.003499,0.13363,0.934256,0.13363,0.065744,0.233817,0.038787,3.445257,0.914
1458,529,3512,36,10825,0.003315,0.130908,0.936283,0.130908,0.063717,0.2297,0.037914,3.452733,0.9155
1459,528,3513,36,10825,0.003315,0.130661,0.93617,0.130661,0.06383,0.229316,0.037847,3.452316,0.916
1460,517,3524,34,10827,0.00313,0.127939,0.938294,0.127939,0.061706,0.225174,0.036975,3.460148,0.916667
1461,516,3525,34,10827,0.00313,0.127691,0.938182,0.127691,0.061818,0.224788,0.036908,3.459734,0.918
1462,509,3532,34,10827,0.00313,0.125959,0.937385,0.125959,0.062615,0.222077,0.036438,3.456795,0.919667
1463,508,3533,34,10827,0.00313,0.125711,0.937269,0.125711,0.062731,0.221689,0.036371,3.456369,0.92
1464,499,3542,33,10828,0.003038,0.123484,0.93797,0.123484,0.06203,0.218237,0.0357,3.458953,0.921267
1465,498,3543,33,10828,0.003038,0.123237,0.937853,0.123237,0.062147,0.217848,0.035633,3.458522,0.922
1466,486,3555,33,10828,0.003038,0.120267,0.936416,0.120267,0.063584,0.213158,0.034828,3.453223,0.922667
1467,485,3556,33,10828,0.003038,0.12002,0.936293,0.12002,0.063707,0.212766,0.03476,3.45277,0.924
1468,476,3565,33,10828,0.003038,0.117793,0.935167,0.117793,0.064833,0.209231,0.034156,3.448616,0.9247
1469,475,3566,33,10828,0.003038,0.117545,0.935039,0.117545,0.064961,0.208837,0.034089,3.448146,0.925333
1470,474,3567,33,10828,0.003038,0.117298,0.934911,0.117298,0.065089,0.208443,0.034022,3.447673,0.9255
1471,473,3568,33,10828,0.003038,0.11705,0.934783,0.11705,0.065217,0.208049,0.033955,3.447199,0.925533
1472,472,3569,33,10828,0.003038,0.116803,0.934653,0.116803,0.065347,0.207655,0.033888,3.446723,0.926
1473,463,3578,32,10829,0.002946,0.114576,0.935354,0.114576,0.064646,0.204145,0.033217,3.449304,0.9274
1474,462,3579,32,10829,0.002946,0.114328,0.935223,0.114328,0.064777,0.203749,0.03315,3.448822,0.928
1475,450,3591,31,10830,0.002854,0.111359,0.935551,0.111359,0.064449,0.199027,0.032278,3.450032,0.929
1476,449,3592,31,10830,0.002854,0.111111,0.935417,0.111111,0.064583,0.198629,0.03221,3.449537,0.93
1477,438,3603,30,10831,0.002762,0.108389,0.935897,0.108389,0.064103,0.194278,0.031405,3.45131,0.931
1478,438,3603,29,10832,0.00267,0.108389,0.937901,0.108389,0.062099,0.194321,0.031338,3.4587,0.932
1479,423,3618,29,10832,0.00267,0.104677,0.935841,0.104677,0.064159,0.188293,0.030331,3.451101,0.934
1480,401,3640,29,10832,0.00267,0.099233,0.932558,0.099233,0.067442,0.179378,0.028855,3.438996,0.935
1481,400,3641,29,10832,0.00267,0.098985,0.932401,0.098985,0.067599,0.178971,0.028788,3.438416,0.936
1482,395,3646,26,10835,0.002394,0.097748,0.938242,0.097748,0.061758,0.177051,0.028251,3.459957,0.938
1483,385,3656,25,10836,0.002302,0.095273,0.939024,0.095273,0.060976,0.172995,0.027513,3.462841,0.938667
1484,384,3657,25,10836,0.002302,0.095026,0.938875,0.095026,0.061125,0.172584,0.027446,3.462291,0.939
1485,383,3658,25,10836,0.002302,0.094779,0.938725,0.094779,0.061275,0.172174,0.027379,3.461739,0.939333
1486,382,3659,25,10836,0.002302,0.094531,0.938575,0.094531,0.061425,0.171763,0.027312,3.461184,0.94
1487,366,3675,25,10836,0.002302,0.090572,0.936061,0.090572,0.063939,0.165162,0.026238,3.451915,0.942
1488,356,3685,24,10837,0.00221,0.088097,0.936842,0.088097,0.063158,0.16105,0.0255,3.454794,0.944
1489,343,3698,23,10838,0.002118,0.08488,0.937158,0.08488,0.062842,0.155661,0.02456,3.45596,0.9455
1490,343,3698,22,10839,0.002026,0.08488,0.939726,0.08488,0.060274,0.155697,0.024493,3.465429,0.946
1491,331,3710,22,10839,0.002026,0.08191,0.937677,0.08191,0.062323,0.15066,0.023688,3.457873,0.948
1492,319,3722,21,10840,0.001934,0.078941,0.938235,0.078941,0.061765,0.145629,0.022816,3.459931,0.948333
1493,318,3723,21,10840,0.001934,0.078693,0.938053,0.078693,0.061947,0.145205,0.022749,3.459259,0.95
1494,301,3740,21,10840,0.001934,0.074487,0.934783,0.074487,0.065217,0.137978,0.021608,3.447199,0.950667
1495,300,3741,21,10840,0.001934,0.074239,0.934579,0.074239,0.065421,0.137552,0.021541,3.44645,0.952
1496,288,3753,21,10840,0.001934,0.071269,0.932039,0.071269,0.067961,0.132414,0.020735,3.437081,0.954
1497,282,3759,21,10840,0.001934,0.069785,0.930693,0.069785,0.069307,0.129834,0.020333,3.432118,0.954667
1498,281,3760,21,10840,0.001934,0.069537,0.930464,0.069537,0.069536,0.129404,0.020266,3.431272,0.955
1499,281,3760,20,10841,0.001841,0.069537,0.933555,0.069537,0.066445,0.129433,0.020199,3.442671,0.9555
1500,280,3761,20,10841,0.001841,0.06929,0.933333,0.06929,0.066667,0.129003,0.020132,3.441854,0.956
1501,274,3767,18,10843,0.001657,0.067805,0.938356,0.067805,0.061644,0.126471,0.019595,3.460377,0.956167
1502,273,3768,18,10843,0.001657,0.067558,0.938144,0.067558,0.061856,0.126039,0.019528,3.459596,0.9565
1503,272,3769,18,10843,0.001657,0.06731,0.937931,0.06731,0.062069,0.125606,0.01946,3.458809,0.958
1504,257,3784,17,10844,0.001565,0.063598,0.937956,0.063598,0.062044,0.119119,0.018387,3.458902,0.96
1505,243,3798,15,10846,0.001381,0.060134,0.94186,0.060134,0.05814,0.11305,0.017313,3.4733,0.962
1506,227,3814,15,10846,0.001381,0.056174,0.938017,0.056174,0.061983,0.106,0.016239,3.459125,0.9636
1507,226,3815,15,10846,0.001381,0.055927,0.937759,0.055927,0.062241,0.105558,0.016172,3.458176,0.964
1508,207,3834,14,10847,0.001289,0.051225,0.936652,0.051225,0.063348,0.097137,0.01483,3.454091,0.966
1509,190,3851,12,10849,0.001105,0.047018,0.940594,0.047018,0.059406,0.089559,0.013555,3.46863,0.968
1510,176,3865,11,10850,0.001013,0.043554,0.941176,0.043554,0.058824,0.083254,0.012549,3.470777,0.97
1511,158,3883,9,10852,0.000829,0.039099,0.946108,0.039099,0.053892,0.075095,0.011207,3.488963,0.970267
1512,157,3884,9,10852,0.000829,0.038852,0.945783,0.038852,0.054217,0.074638,0.011139,3.487765,0.972
1513,142,3899,8,10853,0.000737,0.03514,0.946667,0.03514,0.053333,0.067764,0.010066,3.491024,0.973
1514,141,3900,8,10853,0.000737,0.034892,0.946309,0.034892,0.053691,0.067303,0.009999,3.489704,0.974
1515,123,3918,8,10853,0.000737,0.030438,0.938931,0.030438,0.061069,0.058965,0.008791,3.462498,0.976
1516,112,3929,6,10855,0.000552,0.027716,0.949153,0.027716,0.050847,0.053859,0.007918,3.500191,0.978
1517,101,3940,6,10855,0.000552,0.024994,0.943925,0.024994,0.056075,0.048698,0.00718,3.480914,0.98
1518,86,3955,6,10855,0.000552,0.021282,0.934783,0.021282,0.065217,0.041616,0.006174,3.447199,0.982
1519,76,3965,4,10857,0.000368,0.018807,0.95,0.018807,0.05,0.036884,0.005368,3.503316,0.9824
1520,75,3966,4,10857,0.000368,0.01856,0.949367,0.01856,0.050633,0.036408,0.005301,3.500982,0.984
1521,65,3976,3,10858,0.000276,0.016085,0.955882,0.016085,0.044118,0.031638,0.004563,3.525008,0.985333
1522,64,3977,3,10858,0.000276,0.015838,0.955224,0.015838,0.044776,0.031159,0.004496,3.52258,0.986
1523,52,3989,3,10858,0.000276,0.012868,0.945455,0.012868,0.054545,0.025391,0.003691,3.486554,0.988
1524,34,4007,3,10858,0.000276,0.008414,0.918919,0.008414,0.081081,0.016675,0.002483,3.388698,0.9896
1525,34,4007,2,10859,0.000184,0.008414,0.944444,0.008414,0.055556,0.016679,0.002416,3.482829,0.99
1526,23,4018,2,10859,0.000184,0.005692,0.92,0.005692,0.08,0.011313,0.001678,3.392685,0.991
1527,22,4019,2,10859,0.000184,0.005444,0.916667,0.005444,0.083333,0.010824,0.001611,3.380393,0.992
1528,15,4026,1,10860,0.000092,0.003712,0.9375,0.003712,0.0625,0.007395,0.001074,3.45722,0.994
1529,10,4031,0,10861,0,0.002475,1,0.002475,0,0.004937,0.000671,3.687701,0.996
1530,7,4034,0,10861,0,0.001732,1,0.001732,0,0.003458,0.00047,3.687701,0.998
1531,2,4039,0,10861,0,0.000495,1,0.000495,0,0.000989,0.000134,?,1
1532,0,4041,0,10861,0,0,?,0,?,?,0,?,1.00001
